,playerId,Player,positionCode,gamesPlayed,goals,assists,ot_goals,time_on_ice_per_game,teamAbbrevs,goals_up_by_one,TOI_Down_One,goals_down_by_one,TOI_Tied,goals_when_tied,TOI,total_goals,shots,ixG,iFF,iSCF,iHDCF,rebounds_created,iCF,SH%,off_zone_starts,on_the_fly_starts,clutch_goals,TOI_Clutch,ot_goals_per_60,assists_per_60,goals_up_by_one_per_60,goals_down_by_one_per_60,goals_when_tied_per_60,shots_per_60,ixG_per_60,iFF_per_60,iSCF_per_60,iHDCF_per_60,iCF_per_60,rebounds_created_per_60,off_zone_starts_per_60,on_the_fly_starts_per_60,clutch_score,clutch_score_rank,predicted_clutch_score,actual_clutch_score_adjusted,predicted_clutch_score_adjusted,lower_bound_log,upper_bound_log,Significantly_Clutch,shap_iSCF_per_60,shap_assists_per_60,shap_rebounds_created_per_60,shap_SH%,season
172,8478020,Michael Amadio,R,135,21,32,0,901.2797499999999,OTT,5.0,305.55,6.0,690.15,4.0,2019.5333333333,21.0,164.0,24.28,251.0,206.0,114.0,38.0,319.0,12.8,232.0,1545.0,10.0,995.7,0.0,1.9282916541126844,0.30129557095510695,0.3615546851461283,0.24103645676408555,9.882494727327508,1.4630912925579995,15.125037661946369,12.413377523350405,6.869539017776439,19.22265742693582,2.289846339258813,13.980114492316963,93.10033142512805,6.03,276.0,2.15875110112139,19.5,21.59,17.93,27.2,Inside Range,-0.09690915583616347,-0.013063359702632754,0.006078404220809963,0.033531024909872253,2024-2026
360,8482074,Connor Zary,C,116,23,27,2,921.88345,CGY,4.0,343.78333333333,3.0,652.65,9.0,1776.6333333333,23.0,206.0,27.65,297.0,238.0,125.0,40.0,382.0,11.17,212.0,1147.0,12.0,996.43333333333,0.120429531997458,1.625798681965683,0.240859063994916,0.180644297996187,0.541932893988561,12.404241795738175,1.6649382798648569,17.883785501622512,14.331114307697502,7.526845749841124,23.00204061151448,2.40859063994916,12.765530391730548,69.06633660054216,7.23,219.0,2.1576705232563107,21.08,21.58,12.35,21.59,Inside Range,0.028969100440679296,-0.05445375070530423,0.014507902576670006,-0.06046691658523662,2024-2026
296,8480802,Ryan McLeod,C,144,32,69,0,1038.1345,BUF,8.0,432.95,5.0,764.3,7.0,2484.8333333333,32.0,178.0,25.95,274.0,195.0,94.0,26.0,357.0,17.98,294.0,1448.0,12.0,1197.25,0.0,3.457924410106494,0.40091877218626015,0.2505742326164126,0.35080392566297763,8.920442681144289,1.3004802672791813,13.73146794737941,9.772395072040093,4.710795573188557,17.89100020881186,1.3029860096053454,14.733764877845061,72.56629776571309,6.01,278.0,2.157081180914341,19.47,21.57,20.49,28.72,Outside Range,-0.23887845577821457,0.141073905278431,-0.147962292245288,0.17373383612990312,2024-2026
406,8482713,Mackie Samoskevich,R,134,21,31,0,823.61825,FLA,5.0,327.31666666667,2.0,646.61666666667,6.0,1835.3833333333,21.0,261.0,35.59,424.0,309.0,145.0,57.0,548.0,8.05,287.0,1309.0,8.0,973.93333333334,0.0,1.9097816414538853,0.3080292970086912,0.12321171880347646,0.3696351564104294,16.07912930385368,2.192552536107864,26.12088438633701,19.036210555137114,8.932849613252044,33.76001095215255,3.5115339858990793,17.68088164829887,80.64206995687535,4.93,316.0,2.1492519407282584,17.8,21.49,16.37,25.61,Inside Range,0.17667953692863875,-0.019175875800638703,0.09434479091020376,-0.3317106988394425,2024-2026
31,8475170,Brayden Schenn,C,144,30,48,2,1027.5389,"STL,NYI",3.0,468.25,4.0,844.96666666667,16.0,2491.9,30.0,238.0,34.3,355.0,282.0,129.0,37.0,462.0,12.61,363.0,1522.0,20.0,1313.2166666666699,0.09137867577069007,2.1930882184965617,0.1370680136560351,0.18275735154138015,0.7310294061655206,10.87406241671212,1.5671442894673344,16.219714949297487,12.884393283667299,5.893924587209509,21.108474103029405,1.6905055017577661,16.58522965238025,69.53917226149514,9.14,144.0,2.144421437084298,23.16,21.44,15.81,24.82,Inside Range,0.0005327026959583148,0.022239574189731715,-0.08436539189133196,-0.023099635439563837,2024-2026
357,8482055,Drew O'Connor,L,148,25,24,1,857.0859,VAN,3.0,420.2,7.0,761.93333333333,7.0,2117.7,25.0,212.0,34.26,353.0,268.0,164.0,51.0,449.0,11.79,243.0,1496.0,14.0,1182.13333333333,0.05075569591698638,1.2181367020076732,0.15226708775095915,0.35528987141890467,0.35528987141890467,10.760207534401113,1.7388901421159535,17.91676065869619,13.602526505752351,8.323934130385766,22.789307466726886,2.5885404917663055,12.33363410782769,75.93052109181163,7.11,225.0,2.1444176808486937,20.93,21.44,18.47,27.52,Inside Range,-0.021572467066309775,-0.12034208300314445,0.044464529472681924,0.012753513915963466,2024-2026
71,8476419,Jean-Gabriel Pageau,C,135,28,43,2,974.2123,NYI,4.0,425.73333333333,8.0,816.68333333333,7.0,2227.3833333333,29.0,184.0,29.05,277.0,225.0,122.0,33.0,348.0,15.76,264.0,1324.0,15.0,1242.41666666666,0.0965859547924078,2.0765980280367673,0.1931719095848156,0.3863438191696312,0.33805084177342726,8.885907840901519,1.4029109933597232,13.37715473874848,10.865919914145877,5.891743242336876,16.805956133878954,1.5936682540747287,12.74934603259783,63.93990207257396,7.24,218.0,2.144381370957355,21.09,21.44,16.36,25.59,Inside Range,-0.14931571793422477,0.009409274601195977,-0.08653725235986898,0.14171087912074598,2024-2026
265,8480009,Eeli Tolvanen,R,142,35,32,0,917.59875,SEA,5.0,442.41666666667,5.0,777.6,10.0,2152.1833333333,35.0,245.0,27.12,377.0,255.0,95.0,28.0,516.0,14.29,280.0,1379.0,15.0,1220.01666666667,0.0,1.573748992500098,0.24589828007814032,0.24589828007814032,0.49179656015628065,12.049015723828877,1.333752271143833,18.540730317891782,12.540812283985158,4.672067321484666,25.37670250406408,1.3770303684375858,13.77030368437586,67.81874564555109,7.38,213.0,2.1442796026383117,21.26,21.44,13.52,22.84,Inside Range,0.033824603787352914,-0.05594433013452249,-0.13028419602558694,0.06756933748156391,2024-2026
68,8476392,Adam Lowry,C,123,20,30,1,899.7093,WPG,4.0,316.85,1.0,659.83333333333,8.0,1854.3666666667,20.0,154.0,25.33,260.0,202.0,116.0,32.0,319.0,12.99,177.0,1136.0,9.0,976.68333333333,0.06143239876452642,1.8429719629357924,0.24572959505810568,0.06143239876452642,0.49145919011621136,9.460589409737068,1.5560826607054539,15.972423678776869,12.409344550434335,7.126158256685064,19.596935205883927,1.9658367604648455,10.873534581321175,69.78720499650201,5.53,295.0,2.142248556250588,18.76,21.42,16.01,24.55,Inside Range,-0.06078829931301222,-0.021683954860939547,-0.03540456552924254,0.03101118842427819,2024-2026
366,8482092,Ridly Greig,C,136,23,38,0,1013.2766999999999,OTT,3.0,351.2,4.0,764.85,8.0,2300.6,23.0,219.0,31.49,328.0,251.0,143.0,60.0,416.0,10.5,273.0,1488.0,12.0,1116.05,0.0,2.042919224049102,0.16128309663545543,0.21504412884727386,0.4300882576945477,11.773666054388245,1.6929349043501636,17.633618565476457,13.494019085166437,7.68782760629004,22.364589400116486,3.225661932709108,14.676761793826444,79.99641593118588,6.45,265.0,2.1361064015684263,20.08,21.36,15.1,24.54,Inside Range,-0.09553880374741372,-0.0010011199472529098,0.0908095585644143,-0.08727742083082307,2024-2026
288,8480448,Parker Kelly,C,142,23,21,0,763.2882999999999,COL,4.0,304.51666666667,3.0,563.86666666667,6.0,1806.85,23.0,177.0,20.62,273.0,191.0,89.0,22.0,362.0,12.99,160.0,1355.0,9.0,868.38333333334,0.0,1.4509721129301463,0.27637564055812314,0.20728173041859235,0.4145634608371847,12.229622094696948,1.4247164270771246,18.862637468091904,13.19693683665038,6.149358002418239,25.011995470510143,1.5200660230696772,11.055025622324925,93.6222482390642,6.22,271.0,2.1269773265603096,19.77,21.27,15.02,23.92,Inside Range,0.06315205572092514,-0.0748450866458999,-0.10521818283438375,0.014774352790164924,2024-2026
394,8482476,Emil Heineman,L,126,26,16,0,843.852,NYI,1.0,326.21666666667,4.0,690.98333333333,9.0,1793.8,26.0,205.0,24.55,322.0,234.0,75.0,29.0,428.0,12.68,208.0,1141.0,13.0,1017.2,0.0,0.9437672040896579,0.058985450255603616,0.23594180102241447,0.5308690523004325,12.092017302398741,1.4480928037750689,18.993314982304366,13.802595359811246,4.4239087691702705,25.24577270939835,1.710578057412505,12.268973653165553,67.30239874164373,7.67,204.0,2.122719214172114,21.6,21.23,16.31,25.19,Inside Range,0.09277147691761706,-0.1697192755858048,-0.06524041594804919,0.03579324125884897,2024-2026
399,8482667,William Eklund,L,135,28,68,2,1158.5198,SJS,5.0,544.93333333333,4.0,890.93333333333,12.0,2611.3166666667,28.0,295.0,41.17,448.0,350.0,170.0,61.0,586.0,9.49,239.0,1333.0,16.0,1435.86666666666,0.08357321942613095,2.8414894604884524,0.20893304856532738,0.1671464388522619,0.5014393165567856,12.327049865354315,1.7203547218869057,18.72040115145333,14.625313399572915,7.103723651221131,24.486953291856366,2.5489831924969937,9.986999721422649,55.70155074751628,6.69,251.0,2.1137911179174464,20.4,21.14,10.81,20.51,Inside Range,0.015261639349011757,0.0855381924288996,0.01064121626343928,-0.22676411765340487,2024-2026
331,8481553,Bobby Brink,R,136,25,42,0,907.2047500000001,"PHI,MIN",4.0,413.46666666667,4.0,720.65,11.0,2049.9666666667,25.0,197.0,27.71,297.0,230.0,107.0,31.0,393.0,12.69,229.0,1394.0,15.0,1134.11666666667,0.0,2.221993622055338,0.21161844019574644,0.21161844019574644,0.5819507105383027,10.422208179640512,1.4659867444560335,15.712669184534175,12.16806031125542,5.660793275236217,20.79151174923209,1.640042911517035,12.115155701206485,73.74902640821763,7.94,191.0,2.1052051839552277,21.91,21.05,16.94,26.3,Inside Range,-0.04411353700721174,0.027955758107091333,-0.09113780181099179,-0.016613422863163807,2024-2026
58,8475798,Mikael Granlund,C,122,34,59,2,1151.3016,ANA,4.0,487.68333333333,5.0,805.61666666667,11.0,2352.4833333333,34.0,248.0,28.5,361.0,228.0,93.0,45.0,476.0,13.71,251.0,1170.0,16.0,1293.3,0.09278589654372535,2.737183948039898,0.1855717930874507,0.2319647413593134,0.5103224309904895,11.505451171421944,1.3221990257480862,16.747854326142427,10.57759220598469,4.314544189283229,22.083043377406636,2.0876826722338206,11.644630016237533,54.27974947807934,7.42,212.0,2.103944495219252,21.31,21.04,18.63,27.31,Inside Range,-0.24492032664086827,0.07855442058499035,-0.020042005968729015,0.061238219714352726,2024-2026
428,8483493,Frank Nazar,C,101,21,35,2,1031.2769,CHI,2.0,322.31666666667,2.0,686.46666666667,12.0,1729.4,21.0,193.0,25.82,288.0,236.0,115.0,29.0,361.0,10.88,201.0,998.0,14.0,1008.78333333334,0.11895517702843281,2.081715597997574,0.11895517702843281,0.11895517702843281,0.7137310621705968,11.479174583243767,1.5357113354370675,17.129545492094323,14.03671088935507,6.839922679134887,21.47140945363212,1.7248500669122757,11.954995291357497,59.358633337187975,8.33,174.0,2.1014089168665047,22.33,21.01,14.78,23.11,Inside Range,0.07852735373326547,0.011430698611029577,-0.08559393972737384,-0.13206938327991785,2024-2026
350,8481711,Matias Maccelli,L,109,21,26,0,853.7989,TOR,5.0,261.85,4.0,625.43333333333,10.0,1550.5666666667,21.0,159.0,19.62,256.0,168.0,70.0,32.0,346.0,13.21,215.0,1077.0,14.0,887.28333333333,0.0,1.7581757048669224,0.33811071247440816,0.2704885699795265,0.6762214249488163,10.75192065668618,1.3267464357495777,17.311268478689698,11.360519939140115,4.733549974641714,23.397261303229044,2.163908559836212,14.53876063639955,72.82904746698752,9.47,130.0,2.098084056461539,23.49,20.98,17.11,25.67,Inside Range,-0.16225487494328092,-0.03146148495927975,-0.003640713453938127,0.06632694228853342,2024-2026
216,8478856,Conor Garland,R,133,28,50,2,1122.6453999999999,"VAN,CBJ",7.0,523.25,5.0,886.21666666667,11.0,2498.55,30.0,285.0,34.08,449.0,310.0,129.0,58.0,578.0,10.53,277.0,1331.0,16.0,1409.4666666666699,0.08513858669946059,2.128464667486515,0.2979850534481121,0.21284646674865149,0.4682622268470333,12.132248604673135,1.4507615173588084,19.113612714028903,13.196480938416393,5.491438842115208,24.60505155614411,2.4690190142843575,11.791694257875292,56.65972944849103,6.81,245.0,2.089426689304207,20.55,20.89,16.32,25.04,Inside Range,-0.05577642714116929,0.014189404444226783,0.01585990908182011,-0.11396038461017227,2024-2026
65,8476292,Ondrej Palat,L,140,20,22,0,811.85205,"NJD,NYI",4.0,298.31666666667,2.0,753.4,10.0,1909.7666666667,20.0,171.0,24.28,270.0,230.0,116.0,37.0,340.0,11.7,294.0,1491.0,12.0,1051.7166666666699,0.0,1.2550908831592753,0.22819834239259554,0.11409917119629777,0.5704958559814889,9.755479137283459,1.385163938323055,15.403388111500197,13.121404687574243,6.61775192938527,19.396859103370623,2.1108346671315084,16.772578165855773,85.06093212683999,6.85,242.0,2.088654657012734,20.61,20.89,16.93,26.18,Inside Range,-0.006638651785432381,-0.10872850540445794,-0.012629918764225034,-0.012462454562652159,2024-2026
425,8483464,Marco Kasper,C,141,26,27,1,880.1431,DET,6.0,365.05,3.0,722.65,10.0,2078.5,26.0,249.0,35.1,370.0,256.0,141.0,41.0,445.0,10.44,274.0,1377.0,13.0,1087.7,0.055162269007998525,1.4893812632159602,0.3309736140479912,0.1654868070239956,0.5516226900799853,13.735404982991634,1.9361956421807482,20.410039532959455,14.121540866047622,7.777879930127793,24.547209708559347,2.26165302932794,15.114461708191596,75.95844442401398,7.17,223.0,2.0838337418398134,21.0,20.84,16.82,26.12,Inside Range,0.03827143907021158,-0.07030606149700974,-0.0034079832624492323,-0.10983784000043967,2024-2026
261,8479996,Cody Glass,C,117,20,23,0,818.8615,NJD,5.0,334.91666666667,1.0,628.18333333333,10.0,1596.8833333333,20.0,176.0,21.65,252.0,214.0,92.0,32.0,326.0,11.36,214.0,1129.0,11.0,963.0999999999999,0.0,1.4328730142248989,0.31149413352715194,0.06229882670543039,0.6229882670543039,10.964593500155747,1.3487695981725678,15.69930432976846,13.331948914962103,5.7314920568995955,20.30941750597031,1.9935624545737725,13.331948914962103,70.33537535043091,6.85,241.0,2.08298946192386,20.61,20.83,13.64,23.21,Inside Range,0.016019932194924563,-0.07794038575542159,-0.03312393818522513,-0.05108033385991917,2024-2026
254,8479675,Trevor Moore,L,121,25,32,0,990.30985,LAK,4.0,292.25,1.0,789.95,8.0,2024.7666666667,25.0,255.0,31.57,405.0,250.0,117.0,52.0,525.0,9.8,231.0,1120.0,9.0,1082.2,0.0,1.7741637405285529,0.2217704675660691,0.05544261689151728,0.4435409351321382,14.137867307336906,1.7503234152652005,22.4542598410645,13.860654222879319,6.486786176307521,29.10737386804657,2.8830160783588985,12.80724450194049,62.095730918499356,4.99,314.0,2.0749797696710335,17.9,20.75,15.44,24.47,Inside Range,-0.0372972740648716,-0.03087998270488207,0.05899146396470517,-0.144948625053418,2024-2026
130,8477451,Ryan Hartman,R,129,25,28,0,949.6659,MIN,2.0,355.4,4.0,796.23333333333,11.0,2034.0666666667,25.0,280.0,34.79,433.0,298.0,136.0,59.0,557.0,8.93,216.0,1163.0,15.0,1151.63333333333,0.0,1.458797649714902,0.104199832122493,0.208399664244986,0.5730990766737114,14.587976497149018,1.8125560797707656,22.559263654519732,15.525774986251456,7.085588584329523,29.019653246114295,3.073895047613543,11.253581869229242,60.59220237922967,7.81,196.0,2.0683669413333705,21.76,20.68,12.86,21.77,Inside Range,0.05502788473684858,-0.07721415809484353,0.07375270738395084,-0.21231368022208297,2024-2026
34,8475191,Reilly Smith,R,138,24,36,2,878.4164000000001,VGK,4.0,436.01666666667,5.0,632.18333333333,7.0,2036.3666666667,24.0,203.0,23.08,287.0,214.0,93.0,33.0,352.0,11.82,229.0,1328.0,12.0,1068.2,0.11233851338700616,2.022093240966111,0.22467702677401233,0.28084628346751545,0.3931847968545216,11.402359108781127,1.2963864444860511,16.120576671035387,12.02022093240966,5.223740872495787,19.771578356113086,1.8535854708856019,12.862759782812208,74.59277288897209,6.74,247.0,2.0583281933412465,20.46,20.58,17.12,25.92,Inside Range,-0.07581187291617358,0.0060332739125947,-0.056365103218693036,-0.04464229196598396,2024-2026
293,8480797,Joel Farabee,L,145,26,28,0,954.61995,CGY,8.0,433.41666666667,1.0,762.51666666667,8.0,2290.05,26.0,262.0,33.18,359.0,277.0,148.0,53.0,459.0,9.92,340.0,1449.0,9.0,1195.93333333334,0.0,1.4047605775126741,0.40136016500362115,0.050170020625452644,0.40136016500362115,13.144545403868593,1.664641284352519,18.0110374045375,13.897095713250382,7.425163052566991,23.028039467082763,2.65901109314899,17.0578070126539,72.69635988628089,4.52,329.0,2.0535468665037664,17.08,20.54,11.91,21.17,Inside Range,-0.007049712971497812,-0.08363600612271938,0.04179076974173712,-0.12667237167325285,2024-2026
262,8479999,Casey Mittelstadt,C,134,28,44,0,963.62105,BOS,4.0,417.71666666667,5.0,715.3,8.0,2194.3166666667,28.0,165.0,22.34,251.0,182.0,90.0,21.0,305.0,16.97,276.0,1374.0,13.0,1133.01666666667,0.0,2.3300628116679594,0.21182389196981447,0.2647798649622681,0.42364778393962893,8.737735543754846,1.183036436651414,13.291949221105858,9.637987084626559,4.766037569320826,16.151571762698353,1.1120754328415259,14.615848545917197,72.76150689163127,6.88,236.0,2.050762882072646,20.64,20.51,13.42,21.87,Inside Range,-0.1949629286520589,0.04670426169901282,-0.1854639213189834,0.155371282815168,2024-2026
4,8471685,Anze Kopitar,C,129,28,66,0,1130.6728,LAK,6.0,430.76666666667,9.0,967.05,11.0,2453.0166666667,28.0,162.0,26.95,257.0,209.0,121.0,32.0,344.0,17.28,271.0,1267.0,20.0,1397.81666666667,0.0,2.832989543216199,0.2575445039287454,0.3863167558931181,0.47216492386936654,6.953701606076126,1.1568040634799481,11.031489584947929,8.971133553517964,5.193814162563033,14.765884891914736,1.3735706876199754,11.632426760781668,54.3848144129534,8.58,163.0,2.0483709428114567,22.6,20.48,17.24,26.45,Inside Range,-0.33292538366723073,0.09455534930687082,-0.12574765107828736,0.1833744407205955,2024-2026
168,8477989,Christian Dvorak,C,144,25,45,0,1004.81095,PHI,5.0,478.03333333333,4.0,880.1,4.0,2381.5,25.0,220.0,35.58,337.0,268.0,155.0,49.0,417.0,11.36,254.0,1357.0,8.0,1358.13333333333,0.0,1.9880227763597142,0.2208914195955238,0.17671313567641905,0.17671313567641905,9.719222462203048,1.5718633418417474,14.888081680738305,11.839780090320076,6.847634007461238,18.422344394266684,2.1647359120361336,11.22128411545261,59.949931278225165,3.53,350.0,2.0409433893961086,15.11,20.41,16.3,26.04,Outside Range,-0.12262518708528884,0.0013467802713634236,-0.013082608869288803,-0.053809782450179255,2024-2026
94,8476872,Scott Laughton,C,125,23,23,1,849.86805,"TOR,LAK",6.0,261.86666666667,5.0,606.3,8.0,1801.8666666667,23.0,182.0,22.77,292.0,167.0,84.0,24.0,347.0,12.64,151.0,1253.0,13.0,868.1666666666699,0.06911115377231689,1.5895565367632882,0.4146669226339013,0.34555576886158446,0.5528892301785351,12.578229986561674,1.5736609713956553,20.18045690151653,11.54156267997692,5.8053369168746185,23.981570358993956,1.6586676905356053,10.43578421961985,86.59627567671306,8.98,149.0,2.0348772342933548,23.01,20.35,15.5,24.61,Inside Range,-0.07977786747025359,-0.049392450416373634,-0.07875046785631479,0.013683832506793836,2024-2026
232,8479339,Patrik Laine,L,57,20,14,1,807.42115,MTL,5.0,144.95,1.0,314.85,9.0,807.01666666667,20.0,122.0,10.96,176.0,68.0,15.0,17.0,235.0,16.39,134.0,480.0,10.0,459.8,0.13049151805132667,1.8268812527185732,0.6524575902566333,0.13049151805132667,1.17442366246194,15.919965202261851,1.4301870378425403,22.966507177033492,8.873423227490212,1.9573727707699,30.665506742061766,2.218355806872553,17.485863418877774,62.6359286646368,13.05,31.0,2.034010437178494,26.43,20.34,11.79,21.09,Outside Range,-0.43347593304852006,-0.0188285433059516,0.019210072732812333,0.23799065327064572,2024-2026
180,8478133,Jake Evans,C,131,23,32,1,924.66075,MTL,5.0,361.95,4.0,745.58333333333,6.0,2023.5166666667,23.0,135.0,23.11,212.0,176.0,80.0,22.0,283.0,17.04,142.0,1098.0,10.0,1107.53333333333,0.054174441702281514,1.7335821344730085,0.2708722085114076,0.21669776680912606,0.32504665021368906,7.313549629808005,1.2519713477397258,11.48498164088368,9.534701739601546,4.333955336182521,15.331367001745667,1.1918377174501933,7.692770721723975,59.483536989105104,5.42,301.0,2.026329155656449,18.59,20.26,14.17,22.63,Inside Range,-0.2093394943211044,-0.025076663649513248,-0.15820893207492448,0.18984005817248428,2024-2026
343,8481617,Vasily Podkolzin,R,146,23,30,0,851.83665,EDM,3.0,352.95,1.0,723.73333333333,8.0,2055.1333333333,23.0,215.0,27.39,310.0,228.0,127.0,34.0,371.0,10.7,285.0,1345.0,9.0,1076.68333333333,0.0,1.6718007461184863,0.16718007461184864,0.05572669153728288,0.44581353229826304,11.981238680515819,1.5263540812061782,17.275274376557693,12.705685670500495,7.077289825234925,20.674602560331948,1.894707512267618,15.88210708812562,74.95240011764548,5.02,313.0,2.014914246023178,17.95,20.15,13.86,23.06,Inside Range,-0.017919161330389344,-0.03774526079830964,-0.05148712910633574,-0.10704839027128782,2024-2026
200,8478445,Mathew Barzal,C,93,23,54,1,1234.0071,NYI,4.0,421.6,2.0,741.16666666667,9.0,1941.2333333333,24.0,220.0,25.76,334.0,214.0,90.0,48.0,454.0,10.91,215.0,1019.0,11.0,1162.76666666667,0.05160106642203924,2.7864575867901187,0.20640426568815695,0.10320213284407848,0.4644095977983531,11.352234612848632,1.329243471031731,17.234756184961107,11.042628214316396,4.644095977983532,23.426884155605812,2.4768511882578834,11.094229280738436,52.581486684057985,5.68,288.0,2.012738542069153,18.99,20.13,11.79,20.9,Inside Range,-0.23260821159987785,0.08644242901039251,0.01793354256190277,-0.08814340543276761,2024-2026
36,8475220,Marcus Foligno,L,125,20,20,0,823.0235,MIN,5.0,312.55,4.0,603.38333333333,4.0,1736.8166666667,20.0,146.0,23.01,221.0,162.0,106.0,26.0,253.0,13.7,170.0,1061.0,8.0,915.93333333333,0.0,1.3101390203071597,0.3275347550767899,0.26202780406143195,0.26202780406143195,9.564014848242264,1.5073149428633874,14.477036174394113,10.612126064487992,6.943736807627945,16.57325860688557,1.7031807263993075,11.136181672610856,69.50287502729482,5.24,306.0,2.009056546599264,18.31,20.09,14.74,23.59,Inside Range,-0.16144455779241823,-0.09261457703310896,-0.06133014505088702,0.09533163894617402,2024-2026
183,8478366,Frank Vatrano,R,122,25,28,0,895.44335,ANA,5.0,391.98333333333,4.0,694.51666666667,7.0,1925.5833333333,25.0,304.0,34.84,437.0,286.0,125.0,51.0,539.0,8.22,297.0,1042.0,11.0,1086.5,0.0,1.5462494247583987,0.27611596870685684,0.2208927749654855,0.38656235618959967,16.7878508973769,1.9239760699493789,24.13253566497929,15.793833410032212,6.902899217671423,29.76530142659917,2.81638288080994,16.4012885411873,57.542567878508976,6.07,275.0,2.0032675117099807,19.56,20.03,15.2,24.69,Inside Range,0.09096289197180463,-0.05936143110454706,0.043784742448435054,-0.30123287913520813,2024-2026
332,8481554,Kaapo Kakko,R,124,22,45,0,895.77615,SEA,3.0,409.13333333333,4.0,605.41666666667,9.0,1874.6166666667,22.0,178.0,22.12,267.0,169.0,89.0,38.0,352.0,12.36,309.0,1195.0,13.0,1014.55,0.0,2.661278399290326,0.1774185599526884,0.23655807993691785,0.5322556798580652,10.526834557192844,1.3081661820511559,15.790251835789268,9.994578877334778,5.263417278596422,20.81711103444877,2.24730175940072,18.274111675126903,70.6717263811542,7.69,202.0,2.0002819826213125,21.62,20.0,15.23,24.45,Inside Range,-0.3129191827503456,0.07632633660055915,-3.355145561362294e-05,0.007794192697207714,2024-2026
345,8481624,Ilya Mikheyev,R,139,32,28,0,996.49265,CHI,5.0,418.75,5.0,841.1,10.0,2288.9833333333,32.0,232.0,28.21,317.0,211.0,127.0,42.0,390.0,13.79,194.0,1338.0,15.0,1259.85,0.0,1.3334920823907608,0.2381235861412073,0.2381235861412073,0.4762471722824146,11.048934396952019,1.3434932730086917,15.097035361352543,10.048815335158949,6.048339087986665,18.57363971901417,2.0002381235861413,9.239195142278843,63.721871651387076,7.14,224.0,1.9940130382983512,20.97,19.94,12.59,21.69,Inside Range,-0.25427222858902987,-0.08931298510321184,-0.013886922212038688,0.12237098667312718,2024-2026
212,8478542,Evan Rodrigues,C,145,26,34,0,972.4540999999999,FLA,5.0,402.0,8.0,818.41666666667,7.0,2331.3166666667,26.0,309.0,33.1,469.0,294.0,132.0,66.0,617.0,8.41,369.0,1437.0,15.0,1220.4166666666702,0.0,1.6715602594742185,0.24581768521679687,0.393308296346875,0.34414475930351557,15.191532946398045,1.6273130761351953,23.057698873335546,14.454079890747654,6.489586889723437,30.333902355752727,3.2447934448617186,18.141345168999607,70.6480027313074,7.37,214.0,1.9925404324477753,21.25,19.93,18.2,27.12,Inside Range,-0.018025151516527282,-0.04173828809604274,0.08545983369046384,-0.2622701491596157,2024-2026
111,8477015,Connor Brown,R,139,24,34,1,929.87155,NJD,8.0,382.46666666667,4.0,760.01666666667,7.0,2117.0,24.0,205.0,27.84,299.0,212.0,119.0,28.0,357.0,11.71,202.0,1245.0,11.0,1142.48333333334,0.05251717749347152,1.7855840347780316,0.42013741994777215,0.21006870997388608,0.36762024245430064,10.766021386161661,1.462078221418247,15.702636070547985,11.133641628615964,6.24954412172311,18.748632365169332,1.4704809698172026,10.608469853681246,65.38388597937204,5.78,286.0,1.9511945026555955,19.14,19.51,9.74,18.98,Outside Range,-0.08734002647831483,-0.016062510131438557,-0.11704021377099816,-0.05747693449315461,2024-2026
40,8475287,Erik Haula,L,132,21,31,0,941.01995,NSH,4.0,364.18333333333,6.0,733.6,7.0,2064.3666666667,21.0,207.0,27.71,321.0,215.0,126.0,41.0,386.0,10.14,258.0,1354.0,13.0,1097.7833333333301,0.0,1.6943234092944923,0.21862237539283771,0.3279335630892566,0.38258915693746604,11.313707926579353,1.5145065055338833,17.544445625275227,11.750952677365028,6.8866048248743885,21.097059225408838,2.2408793477765867,14.101143212838032,74.00367407047557,7.11,226.0,1.945519337571758,20.93,19.46,14.01,22.29,Inside Range,-0.12462985417853817,-0.0323452656363839,-0.0038593432714895126,-0.12276038687133028,2024-2026
25,8475149,Marcus Johansson,L,129,24,49,1,962.9210499999999,MIN,3.0,375.96666666667,5.0,833.28333333333,9.0,2075.3,24.0,200.0,20.86,287.0,199.0,84.0,40.0,395.0,12.0,227.0,1087.0,14.0,1209.25,0.04961753152780649,2.431259044862518,0.14885259458341948,0.24808765763903246,0.4465577837502584,9.923506305561297,1.0350217076700434,14.240231548480462,9.87388877403349,4.167872648335746,19.598924953483564,1.9847012611122596,11.263179656812074,53.93425677072565,6.95,231.0,1.9446020337704462,20.73,19.45,16.11,25.73,Inside Range,-0.29129199212017115,0.05757683442682848,-0.03353036246563823,-0.01726663360007652,2024-2026
127,8477444,Andre Burakovsky,L,137,21,47,0,942.73115,CHI,1.0,424.06666666667,7.0,786.68333333333,4.0,2126.4166666667,21.0,187.0,20.97,272.0,224.0,89.0,28.0,374.0,11.23,310.0,1324.0,11.0,1210.75,0.0,2.329134833780714,0.04955606029320669,0.34689242205244686,0.19822424117282675,9.266983274829652,1.0391905843485443,13.47924839975222,11.1005575056783,4.410489366095395,18.533966549659304,1.3875696882097874,15.362378690894072,65.61222382820566,5.45,300.0,1.9372416496490596,18.64,19.37,13.08,21.72,Inside Range,-0.08688249312174427,0.05052603242692533,-0.14108443337190793,-0.11443164381371496,2024-2026
